"employee_number","first_name","last_name","hire_date"
256469,"Jaewoo","Ciolek","1986-12-18"
233322,"Kankanahalli","Vickson","1986-12-18"
273539,"Alair","Weisert","1986-12-18"
452261,"Khedija","Prenel","1986-12-18"
465534,"Charlene","Albarhamtoshy","1986-12-18"
212919,"Frederique","Gaughan","1986-12-18"
279944,"Giordano","Gunderson","1986-12-18"
462698,"Tzvetan","Blokdijk","1986-12-18"
100347,"Otmar","Gajiwala","1986-12-18"
288326,"Deborah","Panangaden","1986-12-18"
14907,"Nakhoon","Luga","1986-12-18"
265313,"Marie","Makinen","1986-12-18"
299155,"Yonghoan","Zaumen","1986-12-18"
408033,"Mahendra","Greibach","1986-12-18"
497360,"Radhika","Homond","1986-12-18"
67185,"Geraldo","Dolinsky","1986-12-18"
210502,"Jaber","Oberman","1986-12-18"
206732,"Renny","Furedi","1986-12-18"
200369,"Nahum","Maccarone","1986-12-18"
11010,"Jaques","Narwekar","1986-12-18"
476291,"Falguni","Marchegay","1986-12-18"
438220,"Shaunak","Lichtman","1986-12-18"
490718,"Khun","Ambroszkiewicz","1986-12-18"
274729,"Manibrata","Glinert","1986-12-18"
423801,"Pantung","Verhoeff","1986-12-18"
221681,"Rance","Morton","1986-12-18"
497456,"Susanna","Kobara","1986-12-18"
84629,"Heon","Kaltofen","1986-12-18"
48937,"Kensei","Akazan","1986-12-18"
262261,"Aloys","Barbanera","1986-12-18"
450367,"Roddy","Puppo","1986-12-18"
33400,"Xiping","Fiebach","1986-12-18"
281072,"Ute","Heiserman","1986-12-18"
202690,"Josyula","Kruskal","1986-12-18"
64979,"Hilary","Servieres","1986-12-18"
222070,"Arun","Krohn","1986-12-18"
50345,"Wojceich","Matzel","1986-12-18"
472289,"Roddy","Panwar","1986-12-18"
13162,"Shaw","Goodrum","1986-12-18"
26058,"Masako","Vigier","1986-12-18"
483030,"Aris","Covnot","1986-12-18"
289357,"Anoosh","Marletta","1986-12-18"
248175,"Jaewoo","Panwar","1986-12-18"
55918,"Martine","Isaak","1986-12-18"
485705,"Remmert","Brandsma","1986-12-18"
415846,"Randi","Leppanen","1986-12-18"
203204,"Wayne","Kusakabe","1986-12-18"
82119,"Christ","Dayana","1986-12-18"
483794,"Hausi","Alvarado","1986-12-18"
108126,"Izaskun","Shackell","1986-12-18"
55709,"Khue","VanScheik","1986-12-18"
495463,"Chaitali","Constantine","1986-12-19"
449988,"Masami","Teitelbaum","1986-12-19"
247318,"Sarita","Baek","1986-12-19"
434764,"Takanari","Ravishankar","1986-12-19"
214954,"Marko","Mandell","1986-12-19"
453814,"Radhakrishnan","Oxenboll","1986-12-19"
255073,"Sigeru","Delaune","1986-12-19"
283503,"Along","Vuskovic","1986-12-19"
293863,"Xudong","Moehrke","1986-12-19"
244459,"Kiyokazu","Roisin","1986-12-19"
490109,"Kitty","Serre","1986-12-19"
71717,"Zijian","Pehl","1986-12-19"
288596,"Mircea","Lunn","1986-12-19"
224983,"Deniz","Makrucki","1986-12-19"
64728,"Akhilish","Hedayat","1986-12-19"
212864,"Hatem","Kaiser","1986-12-19"
252936,"Bowen","Journel","1986-12-19"
297478,"Nigel","Schnabel","1986-12-19"
242965,"Golgen","Braccini","1986-12-19"
464542,"Masako","Holburn","1986-12-19"
219558,"Murthy","Mansanne","1986-12-19"
204403,"Denis","Ranum","1986-12-19"
291431,"Jaideep","Shumilov","1986-12-19"
260832,"Shigeu","Langford","1986-12-19"
35032,"Fox","Ginesta","1986-12-19"
285983,"Claudi","Magalhaes","1986-12-19"
425351,"Prasadram","Capobianchi","1986-12-19"
299807,"Shim","Rijckaert","1986-12-19"
464992,"Vasilii","Monarch","1986-12-19"
265800,"Mayuko","Trachtenberg","1986-12-19"
455956,"Shimshon","Reghbati","1986-12-19"
438933,"Kenroku","Kavvadias","1986-12-19"
428421,"Arne","Shanbhogue","1986-12-19"
464215,"Kazuhira","Setia","1986-12-19"
241555,"Zejun","Chelton","1986-12-19"
83517,"Xuedong","Swen","1986-12-19"
434325,"Inderjeet","Hoogerwoord","1986-12-19"
297320,"Guadalupe","Trachtenberg","1986-12-19"
78079,"Somnath","Goodrum","1986-12-19"
238173,"Lucian","Rathonyi","1986-12-19"
472667,"Yagil","Mullainathan","1986-12-19"
448681,"Fayez","Gini","1986-12-19"
456310,"Anneke","Bednarek","1986-12-19"
68900,"Pohua","Sevcikova","1986-12-19"
228182,"Atilio","Pramanik","1986-12-19"
249520,"Chenye","Kemmerer","1986-12-19"
211267,"Golgen","Maginnis","1986-12-19"
416620,"Gennady","Streit","1986-12-19"
298964,"Selwyn","Gronowski","1986-12-19"
439359,"Avishai","Sundgren","1986-12-19"
240661,"Gao","Jiafu","1986-12-19"
72139,"Mostafa","Potthoff","1986-12-19"
494256,"Tooru","Ginesta","1986-12-19"
274786,"Vasiliy","Panwar","1986-12-19"
264987,"Moon","Zastre","1986-12-19"
31402,"Stabislas","Cools","1986-12-19"
283248,"Manu","Gien","1986-12-19"
249453,"Shim","Merle","1986-12-19"
86427,"Woody","Debuse","1986-12-19"
408045,"Remmert","Demir","1986-12-19"
86666,"Gal","Passino","1986-12-19"
493701,"Susumu","Kuhnemann","1986-12-19"
15186,"Kenroku","Birdsall","1986-12-19"
250519,"Bedir","Fritzsche","1986-12-19"
485208,"Marsal","Eppinger","1986-12-19"
271149,"Carrsten","Prampolini","1986-12-19"
15377,"Shugo","Aumann","1986-12-19"
51579,"Marek","Hedayat","1986-12-19"
89846,"Candido","Speel","1986-12-19"
210196,"Waiman","Klyachko","1986-12-19"
75318,"Bojan","Rabejac","1986-12-19"
271806,"Chuanyi","Lindqvist","1986-12-19"
420568,"Subir","Solares","1986-12-19"
80653,"Chiranjit","Kavanagh","1986-12-19"
265874,"Jixiang","Melter","1986-12-19"
291653,"Rafael","Strehl","1986-12-19"
24391,"Youpyo","Serdy","1986-12-19"
10435,"Marsha","Tagansky","1986-12-19"
96779,"Gladys","Mapelli","1986-12-19"
430032,"Mingzeng","Gimarc","1986-12-19"
59058,"Munir","Montresor","1986-12-19"
272770,"Weiye","Baezner","1986-12-19"
473641,"Fen","Muhling","1986-12-19"
488121,"Urs","Schneeberger","1986-12-19"
216801,"Heon","Vasanthakumar","1986-12-19"
86628,"Ibibia","Setia","1986-12-19"
54633,"Arch","Cooke","1986-12-19"
11613,"Lijia","Marchesini","1986-12-19"
77936,"Horward","Azevdeo","1986-12-19"
84197,"Dekang","Baer","1986-12-19"
40931,"Shai","Nittel","1986-12-19"
96356,"Khosrow","Sherertz","1986-12-19"
472496,"Satosi","Marakhovsky","1986-12-19"
265537,"Isamu","Erbe","1986-12-19"
220790,"IEEE","Oppitz","1986-12-19"
499710,"Szabolcs","Emden","1986-12-19"
27779,"Marie","Hopewell","1986-12-19"
96123,"Abdulah","Pollock","1986-12-19"
241262,"Radhia","Adachi","1986-12-19"
453377,"Kaijung","Yetim","1986-12-19"
287129,"Yuping","Nations","1986-12-19"
438233,"Aleksander","Genther","1986-12-19"
71274,"Mohamadou","Verhaegen","1986-12-19"
254904,"Jayesh","Montresor","1986-12-19"
435538,"Tzu","Barreiro","1986-12-19"
205174,"Leszek","Spinelli","1986-12-19"
492055,"Radhia","Baar","1986-12-19"
273389,"Teunis","Schlegelmilch","1986-12-19"
106485,"Mayumi","Rettelbach","1986-12-19"
43122,"Gill","Chinen","1986-12-19"
297576,"Alain","Facello","1986-12-19"
99086,"Erzsebet","Slobodova","1986-12-19"
423035,"Nishit","Dahlbom","1986-12-19"
459380,"Maris","Curless","1986-12-19"
498617,"Udi","Billawala","1986-12-20"
422014,"Visit","Suri","1986-12-20"
443078,"Ortrud","Hennebert","1986-12-20"
263460,"Otmar","Asrin","1986-12-20"
245217,"Arfst","Ramalingam","1986-12-20"
454318,"Shigenori","Guerreiro","1986-12-20"
43185,"Alselm","Kisuki","1986-12-20"
80650,"Troy","Massonet","1986-12-20"
253659,"Sivanarayana","Erbe","1986-12-20"
430982,"Aamod","Oxman","1986-12-20"
294869,"Byong","Schiper","1986-12-20"
49231,"Marie","Dymetman","1986-12-20"
69302,"Paddy","Fetvedt","1986-12-20"
262930,"Hongzhu","Kusakabe","1986-12-20"
218442,"Hausi","Neiman","1986-12-20"
227021,"Mayuri","Morris","1986-12-20"
456010,"Nevin","Bellone","1986-12-20"
200816,"Evgueni","Lyonns","1986-12-20"
23454,"Heejo","Felcyn","1986-12-20"
254150,"Moto","Thombley","1986-12-20"
408771,"Chanjung","Munro","1986-12-20"
451040,"Taisook","Backhouse","1986-12-20"
261864,"Froduald","Maginnis","1986-12-20"
228931,"Billur","Lundstrom","1986-12-20"
243923,"Owen","Akiyama","1986-12-20"
444430,"Moti","Hitomi","1986-12-20"
462571,"Rosita","Katalagarianos","1986-12-20"
237049,"Divine","Streit","1986-12-20"
446128,"Filipe","Rajaraman","1986-12-20"
100574,"Lucien","Bennet","1986-12-20"
283198,"Serenella","Ranon","1986-12-20"
452977,"Moti","Chvatal","1986-12-20"
253862,"Stepehn","Ramsay","1986-12-20"
460472,"Subhankar","Thisen","1986-12-20"
250691,"Jinya","Schmittgen","1986-12-20"
64382,"Nikolaos","Petersohn","1986-12-20"
55786,"Berto","Belinskaya","1986-12-20"
75618,"Volkmar","Bazelow","1986-12-20"
231976,"Khosrow","Murtagh","1986-12-20"
276406,"Mizuhito","Nitto","1986-12-20"
105289,"Pranav","Doering","1986-12-20"
24568,"Along","Shrader","1986-12-20"
413988,"Elrique","Openshaw","1986-12-20"
484079,"Gill","Jervis","1986-12-20"
456781,"Cheong","Zucker","1986-12-20"
251610,"Aron","Mukaidono","1986-12-20"
81036,"Alassane","Fargier","1986-12-20"
262729,"Nimmagadda","Gecsei","1986-12-20"
223493,"Maja","Frolund","1986-12-20"
232898,"Vishv","Luan","1986-12-20"
20836,"Jingling","Alameldin","1986-12-20"
233682,"Sigeru","McAlpine","1986-12-20"
220582,"Poornachandra","Zielinski","1986-12-20"
243693,"Hideyuki","Leonhardt","1986-12-20"
414306,"Theron","DiGiano","1986-12-20"
443177,"Akeel","Slaats","1986-12-20"
419894,"Uli","Prampolini","1986-12-20"
257018,"Poornachandra","Hainaut","1986-12-20"
96171,"Filipp","Bednarek","1986-12-20"
413944,"Shooichi","Mundy","1986-12-20"
81177,"Bodh","Berendt","1986-12-20"
262959,"Phillip","Dulli","1986-12-20"
264683,"JoAnna","Nannarelli","1986-12-20"
476180,"Basant","Lueh","1986-12-20"
265993,"Kagan","Erez","1986-12-20"
451567,"Utz","Barreiro","1986-12-20"
481736,"Jaideep","Sessa","1986-12-20"
423900,"Subhash","Manderick","1986-12-20"
243618,"Danny","Puoti","1986-12-20"
284809,"Tru","Danner","1986-12-20"
273385,"Arumugam","Angelopoulos","1986-12-20"
419277,"Freyja","Uhrig","1986-12-20"
88392,"Radoslaw","Legleitner","1986-12-20"
288185,"Remmert","Prochazka","1986-12-20"
206911,"Gritta","Lyonns","1986-12-20"
235390,"Khedija","Perri","1986-12-20"
67083,"Boutros","Ventosa","1986-12-20"
480964,"Khue","Karnin","1986-12-20"
18519,"Chikara","Peltason","1986-12-20"
299391,"Leah","Masada","1986-12-20"
40720,"Barry","Sherertz","1986-12-20"
239930,"Dipankar","Seghrouchni","1986-12-20"
37883,"Marin","Reistad","1986-12-20"
50254,"Aiman","Servi","1986-12-20"
416421,"Zijian","Strooper","1986-12-20"
107654,"Bernd","Speek","1986-12-20"
272463,"Constantijn","Ranka","1986-12-20"
38310,"Reuven","Asmuth","1986-12-20"
258854,"Valeri","Luff","1986-12-20"
444182,"Richard","Schoegge","1986-12-20"
249643,"Shawna","Lindqvist","1986-12-20"
222922,"Mingzeng","Mungall","1986-12-20"
467019,"Xiaopeng","Bondorf","1986-12-21"
482268,"Dekang","Waschkowski","1986-12-21"
226900,"Bernd","Niizuma","1986-12-21"
90884,"Peer","Jansen","1986-12-21"
279809,"Teruyuki","Lipner","1986-12-21"
419072,"Serap","Glinert","1986-12-21"
213164,"Tadahiko","Maccarone","1986-12-21"
239989,"Tsvetan","Vakili","1986-12-21"
289021,"Danco","Bael","1986-12-21"
240255,"Perla","Lichtner","1986-12-21"
100682,"Ingemar","Pepe","1986-12-21"
413160,"Tadanori","Felcyn","1986-12-21"
202350,"Maria","Spieker","1986-12-21"
482396,"Sanjay","Masada","1986-12-21"
466001,"Ashish","Levasseur","1986-12-21"
49708,"Nagui","Jansch","1986-12-21"
411897,"Suebskul","Wilharm","1986-12-21"
56797,"Shaowen","Hainaut","1986-12-21"
444568,"Valter","Kroll","1986-12-21"
456993,"Collette","Heping","1986-12-21"
483146,"Jackson","Krybus","1986-12-21"
26245,"Masadi","Nanard","1986-12-21"
25167,"Flemming","Delaune","1986-12-21"
22604,"Susuma","Norsworthy","1986-12-21"
39584,"Vincent","Cools","1986-12-21"
258853,"Jianwen","Junet","1986-12-21"
263814,"Maia","Krider","1986-12-21"
15114,"Pantung","Honglei","1986-12-21"
215441,"Rajmohan","Gente","1986-12-21"
261825,"Khatoun","Kinley","1986-12-21"
44953,"Morrie","Gargeya","1986-12-21"
223747,"Owen","Dehkordi","1986-12-21"
254779,"Ioana","Wrigley","1986-12-21"
267743,"Alselm","Munro","1986-12-21"
232211,"Demos","Nishimukai","1986-12-21"
11840,"Jayson","Hofman","1986-12-21"
232880,"Uli","Reutenauer","1986-12-21"
423349,"Huiqun","Kuhnemann","1986-12-21"
216941,"Dekang","Haddadi","1986-12-21"
95918,"Sanjay","Uhrig","1986-12-21"
481313,"Cullen","Rodier","1986-12-21"
21776,"Sachio","Zeleznik","1986-12-21"
408446,"Masaki","Spelt","1986-12-21"
435737,"Conal","Giveon","1986-12-21"
234298,"Jaana","Orsini","1986-12-21"
241180,"Aloke","Kalloufi","1986-12-21"
89245,"Alagu","Thebaut","1986-12-21"
89355,"Zdislav","Bergere","1986-12-21"
407559,"Hironoby","Adachi","1986-12-21"
61817,"Shir","Selenyi","1986-12-21"
260229,"Munehiro","Junet","1986-12-21"
490021,"Trygve","Nicolson","1986-12-21"
59232,"Stafford","Panangaden","1986-12-21"
92785,"Lunjin","Underwood","1986-12-21"
48604,"Martins","Potthoff","1986-12-21"
76511,"Dulce","Sgarro","1986-12-21"
243949,"Visit","Back","1986-12-21"
52551,"Dhritiman","Varley","1986-12-21"
30495,"Tianruo","Cannata","1986-12-21"
224961,"Srinidhi","Baaz","1986-12-21"
207537,"Val","Masaki","1986-12-21"
251496,"Eishiro","Rijckaert","1986-12-21"
486012,"Ramzi","Shanbhogue","1986-12-21"
450154,"Ult","Hammerschmidt","1986-12-21"
238502,"Chirstian","Orlowska","1986-12-21"
66735,"Subhada","Cyre","1986-12-21"
217054,"DAIDA","Luff","1986-12-21"
74795,"Ulises","Esteva","1986-12-21"
491594,"Sumant","Trachtenberg","1986-12-21"
406433,"Gay","Gill","1986-12-21"
55837,"Elgin","Schaar","1986-12-21"
410708,"Volkmar","Hartvigsen","1986-12-21"
21775,"Ramalingam","Morrow","1986-12-21"
71418,"Marco","Brodal","1986-12-21"
406128,"Eirik","Minakawa","1986-12-21"
452095,"Munir","Khasidashvili","1986-12-21"
497147,"Vivian","Pero","1986-12-21"
454344,"Sasan","Binkley","1986-12-21"
64226,"Margo","Mersereau","1986-12-21"
276809,"Wojceich","Perez","1986-12-21"
442462,"Rance","Acton","1986-12-21"
96462,"Kenroku","Rosin","1986-12-21"
465670,"Weiyi","Chorvat","1986-12-21"
425020,"Lenore","Limongiello","1986-12-21"
78310,"Aria","Chaudhury","1986-12-21"
26393,"Tomofumi","Delaune","1986-12-21"
99969,"Stevo","Munch","1986-12-21"
420609,"Gio","Tokunaga","1986-12-21"
467520,"Xianlong","Onuegbe","1986-12-21"
13504,"Parto","Mandell","1986-12-21"
439783,"Gay","Kadhim","1986-12-21"
101970,"Yuguang","Usdin","1986-12-21"
234300,"Subhrajyoti","Beznosov","1986-12-21"
13198,"Nevin","McAlpine","1986-12-21"
81674,"Mizuhito","Peternell","1986-12-21"
55464,"Kolar","Cyne","1986-12-21"
453843,"Gina","Gerteisen","1986-12-22"
222250,"Ebbe","Henseler","1986-12-22"
281346,"Dhritiman","Gonthier","1986-12-22"
20496,"Ishfaq","Kalloufi","1986-12-22"
472558,"Yucel","Perelgut","1986-12-22"
481403,"Magdalena","Rosen","1986-12-22"
59229,"Arnould","Kirkerud","1986-12-22"
446281,"Lubomir","Walston","1986-12-22"
69667,"Kristinn","Papadias","1986-12-22"
468129,"Tzvetan","Hanratty","1986-12-22"
264360,"Leszek","Bolsens","1986-12-22"
200661,"Jouko","Koprowski","1986-12-22"
427627,"Zhenhua","Lung","1986-12-22"
431115,"Lihong","Itzigehl","1986-12-22"
402168,"Ohad","Tagansky","1986-12-22"
212702,"Pascal","Leslie","1986-12-22"
95374,"Djelloul","Benzaken","1986-12-22"
201918,"Heng","Menyhert","1986-12-22"
486581,"Genevieve","Lammel","1986-12-22"
453319,"Gen","Deyuan","1986-12-22"
91107,"Fuqing","Hmelo","1986-12-22"
232821,"Tristan","Duclos","1986-12-22"
252966,"Moti","Glinert","1986-12-22"
490717,"Renee","Schnelling","1986-12-22"
410298,"Sorina","Stiles","1986-12-22"
257740,"Jaewon","Merkl","1986-12-22"
35558,"Kshitij","Staudhammer","1986-12-22"
240182,"Magy","Ghelli","1986-12-22"
58193,"Kerhong","Narlikar","1986-12-22"
95076,"Chikako","Kroha","1986-12-22"
271287,"Hitomi","McFarlan","1986-12-22"
411373,"Lunjin","McFarlan","1986-12-22"
459889,"Uma","Perfilyeva","1986-12-22"
269841,"Vasilis","Jumpertz","1986-12-22"
401226,"Fusako","Kohling","1986-12-22"
235710,"Sachem","Bonifati","1986-12-22"
236978,"Honesty","Acton","1986-12-22"
18125,"Aron","Poehlman","1986-12-22"
286135,"Subbu","Bail","1986-12-22"
67673,"Yuping","Speek","1986-12-22"
268699,"Nadjib","Azadmanesh","1986-12-22"
468363,"Shigehiro","Ramsak","1986-12-22"
67848,"Shawna","Litzkow","1986-12-22"
482235,"Tonny","Gerteisen","1986-12-22"
77540,"Tse","Werthner","1986-12-22"
252814,"Otmar","Velasco","1986-12-22"
83913,"Xuejia","Mitsuhashi","1986-12-22"
41983,"Luise","Wixon","1986-12-22"
46016,"Arunas","Milicic","1986-12-22"
447101,"Tse","Parhami","1986-12-22"
470067,"Djelloul","Polupanov","1986-12-22"
43348,"Berry","Gonthier","1986-12-22"
267703,"Shushma","Versino","1986-12-22"
496593,"Arvin","Valtorta","1986-12-22"
218128,"Saeed","Bierbaum","1986-12-22"
421224,"Ebru","Atrawala","1986-12-22"
48526,"Kristinn","Ciolek","1986-12-22"
97971,"Vidya","Zweizig","1986-12-22"
494194,"Shin","Larfeldt","1986-12-22"
444605,"Iara","Skafidas","1986-12-22"
275151,"Tzvetan","Neiman","1986-12-22"
458931,"Guiseppe","Fujisaki","1986-12-22"
63329,"Mart","Schaaf","1986-12-22"
46822,"Steve","Hennebert","1986-12-22"
494599,"Gro","Chepyzhov","1986-12-22"
289444,"Werner","Detkin","1986-12-22"
253648,"Tesuya","Millington","1986-12-22"
48934,"Sugwoo","Ramsey","1986-12-22"
65435,"Arif","Macedo","1986-12-22"
73541,"Troy","Ellozy","1986-12-22"
212507,"Remmert","Ballarin","1986-12-22"
213819,"Willard","Schiper","1986-12-22"
494406,"Vincent","Babb","1986-12-22"
16146,"Cathie","Meriste","1986-12-22"
219889,"Marin","Luft","1986-12-22"
286997,"Koichi","Liesche","1986-12-22"
88631,"Mototsugu","Kobara","1986-12-22"
433275,"Hilary","Moffat","1986-12-22"
272913,"Hauke","Cannane","1986-12-22"
34531,"Erez","Picaronny","1986-12-22"
272663,"Jinxi","Masaki","1986-12-22"
55574,"Phule","Vrecion","1986-12-22"
429827,"Hercules","Pelz","1986-12-22"
32464,"Kristen","Rathonyi","1986-12-22"
39821,"Percy","Schwartzbauer","1986-12-22"
494078,"Valery","McDermid","1986-12-22"
213596,"Tomoyuki","Hanratty","1986-12-22"
488072,"Hsiangchu","Servi","1986-12-22"
225420,"Laurentiu","Debuse","1986-12-22"
259700,"Ronghao","Hebert","1986-12-22"
495926,"Constantino","Trachtenberg","1986-12-22"
498777,"Shih","Wynblatt","1986-12-23"
494209,"Tsuneo","Gurbaxani","1986-12-23"
13053,"Randy","Carrera","1986-12-23"
47930,"Apostol","Coors","1986-12-23"
38347,"Tzu","Woycyznski","1986-12-23"
213881,"Boalin","Hambrick","1986-12-23"
206199,"Rafail","Hashii","1986-12-23"
249009,"Youpyo","Yemenis","1986-12-23"
236979,"Jolita","Velardi","1986-12-23"
105365,"Iara","Backhouse","1986-12-23"
224142,"Zhiguo","McClure","1986-12-23"
477364,"TRUE","Akaboshi","1986-12-23"
437172,"Salvador","Srimani","1986-12-23"
248423,"Xudong","Attimonelli","1986-12-23"
98674,"Mabo","Cyne","1986-12-23"
403371,"Marie","Bruckman","1986-12-23"
400489,"Kayoko","Peng","1986-12-23"
424254,"Chanjung","Siepmann","1986-12-23"
42945,"Sakthirel","Gist","1986-12-23"
454013,"Vidar","Bressoud","1986-12-23"
212405,"Vasilis","Argence","1986-12-23"
65486,"Arch","Cincotta","1986-12-23"
279504,"Olivera","Thibadeau","1986-12-23"
106699,"Utz","Radivojevic","1986-12-23"
417826,"Dung","Portugali","1986-12-23"
465199,"Wojceich","Plotkin","1986-12-23"
241281,"Xianlong","Validov","1986-12-23"
69495,"Rajmohan","Tsukuda","1986-12-23"
485491,"Mizuhito","Uhrig","1986-12-23"
476054,"Licheng","Welham","1986-12-23"
224005,"Divier","Tempesti","1986-12-23"
76453,"Younwoo","Merli","1986-12-23"
423473,"Stafford","Mahnke","1986-12-23"
447711,"Kristina","Mitina","1986-12-23"
433016,"Menkae","Brobst","1986-12-23"
209987,"Alagu","Spieker","1986-12-23"
107849,"Hitofumi","Sundgren","1986-12-23"
449366,"Xiaocheng","Haldar","1986-12-23"
84293,"Udaiprakash","Bondorf","1986-12-23"
476666,"Horward","Zucker","1986-12-23"
419152,"Leah","Ferretti","1986-12-23"
429158,"Sadegh","Mahnke","1986-12-23"
481921,"Lena","Taubman","1986-12-23"
254880,"Tran","Rassart","1986-12-23"
486300,"Kish","Asser","1986-12-23"
53684,"Gou","Greenaway","1986-12-23"
61879,"Saniya","Steinauer","1986-12-23"
215155,"Hideyuki","Erdi","1986-12-23"
434468,"Munehiko","Ullian","1986-12-23"
242601,"Adhemar","Kumaresan","1986-12-23"
477763,"Kwun","Cmelik","1986-12-23"
474725,"Mayuko","Copas","1986-12-23"
208171,"Martial","Demke","1986-12-23"
225383,"Berna","Ramalingam","1986-12-23"
95835,"Mori","Rajcani","1986-12-23"
229756,"Kish","Peha","1986-12-23"
431225,"Jiann","Beutelspacher","1986-12-23"
21670,"Shawna","Manderick","1986-12-23"
59202,"Tadanori","Rijckaert","1986-12-23"
424777,"Arie","Serna","1986-12-23"
52930,"Nathalie","Garigliano","1986-12-23"
47173,"Lakshmi","Velasco","1986-12-23"
69348,"Shuji","Rusmann","1986-12-23"
237486,"Mountaz","Sevcikova","1986-12-23"
463862,"Baocai","Compeau","1986-12-23"
432072,"Wojceich","Taneja","1986-12-23"
260989,"Marek","Itzfeldt","1986-12-23"
495857,"Hugh","Sgarro","1986-12-23"
20975,"Martina","Litvinov","1986-12-23"
18198,"Matk","Leslie","1986-12-23"
102375,"Izaskun","Krogh","1986-12-23"
107532,"Wojceich","Marquardt","1986-12-23"
468226,"Kish","Talmon","1986-12-23"
467280,"Jeanna","Cyre","1986-12-23"
431231,"Suvo","Rajaraman","1986-12-23"
473519,"Douadi","Sifakis","1986-12-23"
201274,"Francesca","Begiun","1986-12-23"
280179,"Fuqing","Flexer","1986-12-23"
418364,"Fun","Herbst","1986-12-23"
30101,"Berni","Olano","1986-12-23"
470210,"Pantung","Heping","1986-12-23"
91561,"Phillip","Provine","1986-12-23"
233746,"Janche","Yemenis","1986-12-23"
267128,"Kaijung","Angiulli","1986-12-23"
215837,"Xiaoheng","Cannata","1986-12-23"
87992,"Moriyoshi","Iivonen","1986-12-23"
481100,"Masaki","Savasere","1986-12-23"
265606,"Boalin","Zhang","1986-12-23"
95581,"Shaunak","Czap","1986-12-23"
440613,"Chikara","Streng","1986-12-23"
425479,"Shigehiro","Lubachevsky","1986-12-23"
22196,"Aruna","Mukaidono","1986-12-23"
483252,"Kiyotoshi","Olivero","1986-12-23"
439818,"Hugh","Roisin","1986-12-23"
67989,"Adib","Schwaller","1986-12-23"
60557,"Yolla","Merel","1986-12-23"
496633,"Moty","Champarnaud","1986-12-23"
